LAUS Code, State FIPS, County FIPS, County, State, Period, Labor Force, Employed, Unemployment Level, Unemployment Rate
CN2813500000000,28,135,Tallahatchie County, MS,Aug-17,5570,5302,268,4.8
CN2813500000000,28,135,Tallahatchie County, MS,Sep-17,5576,5334,242,4.3
CN2813500000000,28,135,Tallahatchie County, MS,Oct-17,5495,5270,225,4.1
CN2813500000000,28,135,Tallahatchie County, MS,Nov-17,5429,5196,233,4.3
CN2813500000000,28,135,Tallahatchie County, MS,Dec-17,5432,5182,250,4.6
CN2813500000000,28,135,Tallahatchie County, MS,Jan-18,5424,5098,326,6.0
CN2813500000000,28,135,Tallahatchie County, MS,Feb-18,5487,5169,318,5.8
CN2813500000000,28,135,Tallahatchie County, MS,Mar-18,5596,5311,285,5.1
CN2813500000000,28,135,Tallahatchie County, MS,Apr-18(p),5640,5396,244,4.3
CN0607700000000,06,077,San Joaquin County, CA,Mar-17,324152,297642,26510,8.2
CN0607700000000,06,077,San Joaquin County, CA,Apr-17,322663,299341,23322,7.2
CN0607700000000,06,077,San Joaquin County, CA,May-17,327397,306727,20670,6.3
CN0607700000000,06,077,San Joaquin County, CA,Jun-17,323523,301377,22146,6.8
CN0607700000000,06,077,San Joaquin County, CA,Jul-17,324981,302019,22962,7.1
CN0607700000000,06,077,San Joaquin County, CA,Aug-17,327057,305334,21723,6.6
CN0607700000000,06,077,San Joaquin County, CA,Sep-17,327730,308568,19162,5.8
CN0607700000000,06,077,San Joaquin County, CA,Oct-17,326507,307522,18985,5.8
CN0607700000000,06,077,San Joaquin County, CA,Nov-17,324104,304142,19962,6.2
CN0607700000000,06,077,San Joaquin County, CA,Dec-17,325110,304340,20770,6.4
CN0607700000000,06,077,San Joaquin County, CA,Jan-18,326231,303397,22834,7.0
CN0607700000000,06,077,San Joaquin County, CA,Feb-18,327446,304544,22902,7.0
CN0607700000000,06,077,San Joaquin County, CA,Mar-18,326749,305183,21566,6.6
CN0607700000000,06,077,San Joaquin County, CA,Apr-18(p),324417,305608,18809,5.8
CN2017100000000,20,171,Scott County, KS,Mar-17,2784,2720,64,2.3
CN2017100000000,20,171,Scott County, KS,Apr-17,2759,2699,60,2.2
CN2017100000000,20,171,Scott County, KS,May-17,2806,2742,64,2.3
CN2017100000000,20,171,Scott County, KS,Jun-17,2957,2889,68,2.3
CN2017100000000,20,171,Scott County, KS,Jul-17,2916,2846,70,2.4
CN2017100000000,20,171,Scott County, KS,Aug-17,2853,2786,67,2.3
CN2017100000000,20,171,Scott County, KS,Sep-17,2880,2825,55,1.9
CN2017100000000,20,171,Scott County, KS,Oct-17,2944,2892,52,1.8
CN2017100000000,20,171,Scott County, KS,Nov-17,2882,2826,56,1.9
CN2017100000000,20,171,Scott County, KS,Dec-17,2873,2821,52,1.8
CN2017100000000,20,171,Scott County, KS,Jan-18,2800,2746,54,1.9
CN2017100000000,20,171,Scott County, KS,Feb-18,2800,2744,56,2.0
CN2017100000000,20,171,Scott County, KS,Mar-18,2799,2736,63,2.3
CN2017100000000,20,171,Scott County, KS,Apr-18(p),2624,2561,63,2.4
CN2106100000000,21,061,Edmonson County, KY,Mar-17,4928,4603,325,6.6
CN2106100000000,21,061,Edmonson County, KY,Apr-17,4955,4677,278,5.6
CN2106100000000,21,061,Edmonson County, KY,May-17,4933,4647,286,5.8
CN2106100000000,21,061,Edmonson County, KY,Jun-17,4954,4641,313,6.3
CN2106100000000,21,061,Edmonson County, KY,Jul-17,4808,4505,303,6.3
CN2106100000000,21,061,Edmonson County, KY,Aug-17,4787,4508,279,5.8
CN2106100000000,21,061,Edmonson County, KY,Sep-17,4897,4623,274,5.6
CN2106100000000,21,061,Edmonson County, KY,Oct-17,4857,4611,246,5.1
CN2106100000000,21,061,Edmonson County, KY,Nov-17,4879,4651,228,4.7
CN2106100000000,21,061,Edmonson County, KY,Dec-17,4887,4651,236,4.8
CN2106100000000,21,061,Edmonson County, KY,Jan-18,4841,4560,281,5.8
CN2106100000000,21,061,Edmonson County, KY,Feb-18,4973,4660,313,6.3
CN2106100000000,21,061,Edmonson County, KY,Mar-18,5006,4726,280,5.6
CN2106100000000,21,061,Edmonson County, KY,Apr-18(p),5006,4775,231,4.6
CN3703500000000,37,035,Catawba County, NC,Mar-17,78778,75494,3284,4.2
CN3703500000000,37,035,Catawba County, NC,Apr-17,78723,75749,2974,3.8
CN3703500000000,37,035,Catawba County, NC,May-17,78652,75532,3120,4.0
CN3703500000000,37,035,Catawba County, NC,Jun-17,78735,75375,3360,4.3
CN3703500000000,37,035,Catawba County, NC,Jul-17,78513,74989,3524,4.5
CN3703500000000,37,035,Catawba County, NC,Aug-17,77841,74364,3477,4.5
CN3703500000000,37,035,Catawba County, NC,Sep-17,78859,75777,3082,3.9
CN3703500000000,37,035,Catawba County, NC,Oct-17,78376,75273,3103,4.0
CN3703500000000,37,035,Catawba County, NC,Nov-17,78539,75284,3255,4.1
CN3703500000000,37,035,Catawba County, NC,Dec-17,77859,74768,3091,4.0
CN3703500000000,37,035,Catawba County, NC,Jan-18,78585,75338,3247,4.1
CN3703500000000,37,035,Catawba County, NC,Feb-18,79075,75899,3176,4.0
CN3703500000000,37,035,Catawba County, NC,Mar-18,79253,76186,3067,3.9
CN3703500000000,37,035,Catawba County, NC,Apr-18(p),78921,76305,2616,3.3
CN1326700000000,13,267,Tattnall County, GA,Mar-17,9562,9069,493,5.2
CN1326700000000,13,267,Tattnall County, GA,Apr-17,9556,9096,460,4.8
CN1326700000000,13,267,Tattnall County, GA,May-17,9663,9226,437,4.5
CN1326700000000,13,267,Tattnall County, GA,Jun-17,9692,9194,498,5.1
CN1326700000000,13,267,Tattnall County, GA,Jul-17,9638,9126,512,5.3
CN1326700000000,13,267,Tattnall County, GA,Aug-17,9602,9103,499,5.2
CN1326700000000,13,267,Tattnall County, GA,Sep-17,9625,9184,441,4.6
CN1326700000000,13,267,Tattnall County, GA,Oct-17,9614,9176,438,4.6
CN1326700000000,13,267,Tattnall County, GA,Nov-17,9608,9176,432,4.5
CN1326700000000,13,267,Tattnall County, GA,Dec-17,9641,9203,438,4.5
CN1326700000000,13,267,Tattnall County, GA,Jan-18,9840,9349,491,5.0
CN1326700000000,13,267,Tattnall County, GA,Feb-18,9546,9063,483,5.1
CN1326700000000,13,267,Tattnall County, GA,Mar-18,9515,9056,459,4.8
CN1326700000000,13,267,Tattnall County, GA,Apr-18(p),9510,9133,377,4.0
CN4102700000000,41,027,Hood River County, OR,Mar-17,13616,13105,511,3.8
CN4102700000000,41,027,Hood River County, OR,Apr-17,14001,13531,470,3.4
CN4102700000000,41,027,Hood River County, OR,May-17,13872,13409,463,3.3
